customer_id,gender,age_group,loyalty_member
1273,Male,51+,False
1274,Other,26-35,False
1275,Female,18-25,False
1276,Male,51+,False
1277,Male,51+,True
1278,Female,18-25,True
1279,Female,51+,True
1280,Female,18-25,True
1281,Female,51+,True
1282,Female,18-25,True
1283,Male,26-35,True
1284,Female,51+,False
1285,Male,26-35,True
1286,Male,51+,True
1287,Female,51+,True
1288,Female,36-50,False
1289,Male,18-25,True
1290,Female,26-35,True
1291,Female,26-35,False
1292,Female,26-35,True
1293,Other,18-25,True
1294,Male,36-50,False
1295,Other,26-35,True
1296,Female,18-25,False
1297,Other,51+,True
1298,Female,26-35,True
1299,Other,26-35,True
1300,Female,36-50,False
1301,Other,26-35,False
1302,Other,26-35,False
1303,Other,51+,True
1304,Male,18-25,True
1305,Other,18-25,False
1306,Male,36-50,False
1307,Female,51+,True
1308,Other,18-25,True
1309,Female,51+,True
1310,Female,18-25,True
1311,Other,51+,False
1312,Male,36-50,True
1313,Other,26-35,True
1314,Female,36-50,True
1315,Female,18-25,True
1316,Other,36-50,True
1317,Male,26-35,True
1318,Male,36-50,True
1319,Female,18-25,False
1320,Female,18-25,False
1321,Male,36-50,False
1322,Other,26-35,True
1323,Female,36-50,False
1324,Male,26-35,True
1325,Female,51+,True
1326,Other,26-35,True
1327,Male,51+,True
1328,Female,36-50,False
1329,Other,26-35,True
1330,Female,51+,True
1331,Other,51+,False
1332,Other,51+,False
1333,Male,18-25,False
1334,Other,36-50,True
1335,Female,51+,False
1336,Other,26-35,True
1337,Other,51+,True
1338,Male,18-25,False
1339,Other,36-50,False
1340,Other,18-25,False
1341,Female,18-25,True
1342,Male,18-25,True
1343,Male,26-35,True
1344,Male,36-50,True
1345,Other,36-50,True
1346,Male,26-35,True
1347,Other,36-50,False
1348,Other,18-25,True
1349,Female,36-50,False
1350,Female,26-35,False
1351,Female,18-25,False
1352,Female,26-35,False
1353,Female,51+,False
1354,Other,18-25,True
1355,Other,18-25,True
1356,Male,36-50,True
1357,Other,18-25,True
1358,Other,26-35,False
1359,Female,36-50,False
1360,Other,51+,False
1361,Female,26-35,True
1362,Male,51+,True
1363,Male,51+,True
1364,Other,51+,True
1365,Male,18-25,False
1366,Other,26-35,False
1367,Male,26-35,True
1368,Female,18-25,True
1369,Female,36-50,False
1370,Female,51+,False
1371,Female,26-35,False
1372,Other,18-25,False
1373,Male,51+,True
1374,Other,36-50,False
1375,Female,36-50,False
1376,Other,51+,False
1377,Male,36-50,False
1378,Other,26-35,True
1379,Male,26-35,True
1380,Other,26-35,True
1381,Male,36-50,True
1382,Male,26-35,True
1383,Female,18-25,True
1384,Male,26-35,False
1385,Female,26-35,False
1386,Female,36-50,False
1387,Female,26-35,False
1388,Other,51+,True
1389,Other,18-25,False
1390,Other,36-50,True
1391,Other,18-25,False
1392,Male,51+,False
1393,Male,36-50,False
1394,Other,36-50,True
1395,Male,26-35,False
1396,Male,18-25,True
1397,Female,51+,True
1398,Female,51+,False
1399,Female,36-50,True
1400,Female,26-35,True
1401,Male,36-50,False
1402,Other,36-50,False
1403,Male,36-50,False
1404,Male,36-50,False
1405,Male,51+,False
1406,Female,51+,False
1407,Female,36-50,True
1408,Female,36-50,False
1409,Other,26-35,False
1410,Male,36-50,True
1411,Other,51+,False
1412,Female,18-25,True
1413,Other,51+,False
1414,Male,26-35,False
1415,Male,51+,True
1416,Female,18-25,False
1417,Female,36-50,True
1418,Other,18-25,False
1419,Female,36-50,False
1420,Female,36-50,True
1421,Male,51+,False
1422,Female,51+,False
1423,Female,51+,True
1424,Male,26-35,False
1425,Male,51+,True
1426,Other,26-35,False
1427,Female,51+,True
1428,Male,36-50,False
1429,Other,26-35,True
1430,Other,18-25,True
1431,Female,26-35,False
1432,Female,26-35,False
1433,Other,18-25,True
1434,Male,26-35,False
1435,Other,36-50,True
1436,Female,51+,False
1437,Male,18-25,False
1438,Male,51+,True
1439,Other,36-50,True
1440,Female,18-25,False
1441,Other,51+,False
1442,Other,51+,False
1443,Other,36-50,False
1444,Male,51+,False
1445,Male,36-50,True
1446,Female,26-35,False
1447,Female,36-50,False
1448,Other,26-35,True
1449,Other,18-25,True
1450,Other,51+,True
1451,Female,36-50,False
1452,Male,36-50,True
1453,Male,51+,True
1454,Other,51+,True
1455,Other,18-25,True
1456,Other,18-25,False
1457,Other,36-50,False
1458,Female,18-25,False
1459,Male,26-35,True
1460,Other,18-25,True
1461,Female,18-25,True
1462,Other,36-50,True
1463,Other,26-35,True
1464,Male,18-25,True
1465,Other,26-35,False
1466,Male,26-35,False
1467,Male,26-35,True
1468,Male,51+,False
1469,Female,51+,True
1470,Female,51+,True
1471,Male,51+,False
1472,Other,36-50,True
1473,Male,18-25,False
1474,Other,51+,True
1475,Male,36-50,True
1476,Other,18-25,False
1477,Female,51+,True
1478,Other,18-25,True
1479,Male,51+,True
1480,Female,36-50,False
1481,Other,26-35,True
1482,Other,26-35,True
1483,Other,18-25,True
1484,Other,36-50,False
1485,Other,26-35,False
1486,Female,51+,False
1487,Female,26-35,False
1488,Female,18-25,False
1489,Female,18-25,True
1490,Male,36-50,False
1491,Female,18-25,False
1492,Other,26-35,True
1493,Other,26-35,False
1494,Female,26-35,True
1495,Other,26-35,False
1496,Female,36-50,True
1497,Other,51+,True
1498,Male,51+,False
1499,Male,36-50,False
1500,Female,18-25,True
1501,Female,51+,True
1502,Female,18-25,True
1503,Other,51+,True
1504,Female,18-25,True
1505,Male,36-50,True
1506,Other,26-35,True
1507,Female,18-25,False
1508,Other,26-35,True
1509,Other,18-25,False
1510,Female,18-25,False
1511,Other,18-25,True
1512,Male,18-25,True
1513,Male,18-25,False
1514,Other,26-35,True
1515,Female,18-25,True
1516,Other,26-35,False
1517,Male,36-50,False
1518,Other,51+,False
1519,Other,18-25,True
1520,Male,51+,True
1521,Other,26-35,False
1522,Other,36-50,True
1523,Female,36-50,False
1524,Female,36-50,True
1525,Male,51+,False
1526,Male,26-35,True
1527,Male,18-25,False
1528,Female,18-25,True
1529,Male,26-35,True
1530,Male,51+,False
1531,Male,18-25,True
1532,Female,26-35,True
1533,Other,18-25,False
1534,Male,36-50,True
1535,Other,18-25,True
1536,Male,51+,True
1537,Other,26-35,False
1538,Female,51+,False
1539,Female,26-35,False
1540,Male,36-50,False
1541,Other,26-35,False
1542,Female,18-25,True
1543,Male,18-25,True
1544,Male,36-50,False
1545,Female,26-35,True
1546,Female,36-50,True
1547,Male,18-25,True
1548,Other,51+,True
1549,Other,36-50,False
1550,Other,51+,False
1551,Male,51+,True
1552,Female,26-35,True
1553,Male,36-50,False
1554,Female,51+,True
1555,Other,51+,True
1556,Other,26-35,True
1557,Female,26-35,False
1558,Female,18-25,False
1559,Male,51+,True
1560,Other,18-25,True
1561,Male,51+,True
1562,Male,18-25,True
1563,Male,26-35,True
1564,Other,36-50,True
1565,Male,26-35,False
1566,Male,18-25,False
1567,Male,18-25,True
1568,Male,36-50,False
1569,Male,51+,True
1570,Male,18-25,True
1571,Other,18-25,False
1572,Male,18-25,False
1573,Female,36-50,True
1574,Male,26-35,True
1575,Male,18-25,False
1576,Other,36-50,False
1577,Other,18-25,True
1578,Female,51+,True
1579,Female,36-50,True
1580,Other,18-25,False
1581,Other,36-50,True
1582,Male,18-25,False
1583,Other,26-35,True
1584,Female,18-25,False
1585,Male,36-50,False
1586,Female,51+,False
1587,Male,51+,False
1588,Other,51+,True
1589,Female,18-25,False
1590,Male,26-35,False
1591,Male,18-25,False
1592,Other,51+,True
1593,Other,36-50,True
1594,Other,51+,True
1595,Female,36-50,True
1596,Male,26-35,True
1597,Other,36-50,True
1598,Female,18-25,False
1599,Female,18-25,False
1600,Female,18-25,False
1601,Other,36-50,True
1602,Other,18-25,False
1603,Male,18-25,False
1604,Male,18-25,True
1605,Other,26-35,False
1606,Female,36-50,True
1607,Female,36-50,False
1608,Female,51+,True
1609,Male,36-50,True
1610,Female,26-35,True
1611,Male,36-50,False
1612,Male,26-35,False
1613,Female,26-35,True
1614,Female,36-50,True
1615,Other,51+,False
1616,Other,18-25,False
1617,Female,18-25,True
1618,Male,36-50,False
1619,Male,36-50,False
1620,Male,26-35,False
1621,Male,36-50,True
1622,Male,26-35,True
1623,Other,51+,False
1624,Female,36-50,True
1625,Other,18-25,False
1626,Male,18-25,False
1627,Male,36-50,True
1628,Male,26-35,True
1629,Male,18-25,True
1630,Female,26-35,False
1631,Male,36-50,False
1632,Female,36-50,True
1633,Male,18-25,True
1634,Female,36-50,True
1635,Other,51+,False
1636,Male,51+,False
1637,Female,18-25,False
1638,Other,51+,True
1639,Male,26-35,True
1640,Male,18-25,False
1641,Male,18-25,True
1642,Female,26-35,True
1643,Female,51+,True
1644,Other,51+,True
1645,Female,51+,False
1646,Female,18-25,True
1647,Male,18-25,False
1648,Male,51+,False
1649,Male,36-50,True
1650,Male,51+,False
1651,Male,26-35,False
1652,Male,18-25,True
1653,Male,26-35,False
1654,Other,26-35,False
1655,Other,18-25,False
1656,Other,36-50,False
1657,Other,51+,False
1658,Male,26-35,False
1659,Other,18-25,False
1660,Male,26-35,False
1661,Other,51+,True
1662,Female,36-50,True
1663,Other,36-50,True
1664,Other,36-50,False
1665,Male,18-25,False
1666,Other,18-25,False
1667,Female,36-50,True
1668,Male,51+,True
1669,Male,51+,True
1670,Other,18-25,False
1671,Male,36-50,True
1672,Male,51+,True
1673,Male,51+,False
1674,Male,51+,True
1675,Male,18-25,False
1676,Male,36-50,True
1677,Female,26-35,False
1678,Other,36-50,False
1679,Female,36-50,False
1680,Male,18-25,False
1681,Male,51+,False
1682,Other,51+,True
1683,Female,18-25,False
1684,Other,18-25,False
1685,Female,18-25,False
1686,Male,18-25,False
1687,Other,18-25,True
1688,Other,26-35,False
1689,Male,36-50,True
1690,Other,36-50,False
1691,Female,36-50,False
1692,Female,51+,True
1693,Female,26-35,True
1694,Female,36-50,True
1695,Male,51+,False
1696,Other,26-35,True
1697,Female,26-35,False
1698,Male,51+,True
1699,Other,26-35,True
1700,Other,51+,False
1701,Male,36-50,True
1702,Male,51+,True
1703,Female,26-35,False
1704,Other,36-50,False
1705,Other,36-50,False
1706,Male,18-25,True
1707,Other,18-25,True
1708,Female,26-35,True
1709,Other,51+,True
1710,Male,51+,True
1711,Male,26-35,False
1712,Female,36-50,True
1713,Female,26-35,False
1714,Other,26-35,True
1715,Other,36-50,False
1716,Male,51+,True
1717,Female,26-35,True
1718,Female,51+,False
1719,Female,26-35,True
1720,Other,36-50,False
1721,Female,36-50,True
1722,Male,18-25,True
1723,Male,36-50,False
1724,Other,18-25,True
1725,Other,26-35,False
1726,Female,51+,True
1727,Other,36-50,True
1728,Male,36-50,True
1729,Female,36-50,True
1730,Male,26-35,True
1731,Female,18-25,True
1732,Other,26-35,True
1733,Female,51+,False
1734,Female,26-35,True
1735,Male,51+,True
1736,Male,36-50,True
1737,Female,51+,False
1738,Other,51+,False
1739,Other,18-25,True
1740,Male,51+,True
1741,Other,51+,True
1742,Male,26-35,False
1743,Other,36-50,True
1744,Female,26-35,False
1745,Male,26-35,True
1746,Male,36-50,False
1747,Female,36-50,False
1748,Male,51+,True
1749,Other,51+,True
1750,Other,18-25,True
1751,Male,26-35,True
1752,Other,36-50,True
1753,Male,51+,True
1754,Female,36-50,True
1755,Male,51+,False
1756,Female,18-25,True
1757,Other,18-25,True
1758,Female,36-50,False
1759,Other,18-25,True
1760,Male,36-50,True
1761,Other,51+,True
1762,Male,26-35,True
1763,Male,18-25,False
1764,Female,51+,False
1765,Female,26-35,True
1766,Female,26-35,True
1767,Female,26-35,False
1768,Other,51+,True
1769,Other,51+,False
1770,Other,36-50,False
1771,Male,26-35,False
1772,Other,26-35,True
1773,Other,26-35,True
1774,Other,36-50,True
1775,Female,26-35,False
1776,Other,51+,True
1777,Male,26-35,True
1778,Female,18-25,False
1779,Male,51+,True
1780,Other,36-50,True
1781,Female,26-35,True
1782,Male,18-25,False
1783,Other,36-50,True
1784,Male,36-50,False
1785,Male,51+,False
1786,Male,36-50,False
1787,Other,36-50,True
1788,Other,36-50,True
1789,Male,36-50,True
1790,Female,26-35,False
1791,Female,26-35,False
1792,Other,26-35,True
1793,Other,26-35,False
1794,Other,18-25,True
1795,Other,26-35,True
1796,Other,36-50,True
1797,Female,26-35,True
1798,Other,26-35,True
1799,Male,51+,True
1800,Male,36-50,True
1801,Female,26-35,False
1802,Male,26-35,True
1803,Female,26-35,False
1804,Female,18-25,False
1805,Male,26-35,True
1806,Other,51+,False
1807,Male,36-50,False
1808,Male,36-50,False
1809,Female,26-35,True
1810,Male,26-35,True
1811,Female,26-35,True
1812,Other,36-50,True
1813,Other,36-50,True
1814,Other,18-25,False
1815,Male,51+,False
1816,Female,18-25,True
1817,Other,51+,False
1818,Female,18-25,False
1819,Female,36-50,False
1820,Other,18-25,False
1821,Other,51+,True
1822,Female,26-35,True
1823,Other,51+,True
1824,Female,26-35,False
1825,Female,36-50,False
1826,Other,51+,True
1827,Male,18-25,True
1828,Other,51+,False
1829,Male,26-35,True
1830,Female,36-50,True
1831,Female,18-25,False
1832,Male,51+,False
1833,Female,26-35,True
1834,Male,18-25,False
1835,Male,36-50,True
1836,Female,18-25,False
1837,Male,36-50,False
1838,Other,18-25,True
1839,Other,51+,False
1840,Female,26-35,True
1841,Female,51+,False
1842,Male,51+,True
1843,Male,36-50,False
1844,Male,36-50,False
1845,Male,36-50,True
1846,Other,51+,False
1847,Other,18-25,True
1848,Female,18-25,False
1849,Male,51+,False
1850,Male,51+,True
1851,Female,26-35,False
1852,Male,36-50,False
1853,Male,36-50,True
1854,Male,51+,False
1855,Male,51+,True
1856,Male,18-25,True
1857,Female,51+,True
1858,Male,18-25,False
1859,Female,51+,False
1860,Male,26-35,True
1861,Other,26-35,False
1862,Other,18-25,True
1863,Other,36-50,False
1864,Other,26-35,True
1865,Female,18-25,True
1866,Female,51+,False
1867,Male,51+,True
1868,Other,18-25,True
1869,Female,36-50,False
1870,Male,18-25,True
1871,Male,18-25,True
1872,Female,26-35,False
1873,Other,18-25,True
1874,Male,18-25,True
1875,Other,51+,True
1876,Other,26-35,True
1877,Other,51+,True
1878,Male,51+,True
1879,Other,36-50,True
1880,Male,36-50,True
1881,Other,26-35,False
1882,Male,26-35,True
1883,Other,36-50,True
1884,Female,36-50,False
1885,Other,36-50,True
1886,Other,36-50,True
1887,Male,36-50,True
1888,Male,51+,True
1889,Other,26-35,True
1890,Female,51+,True
1891,Female,51+,False
1892,Male,18-25,False
1893,Female,51+,False
1894,Other,36-50,False
1895,Male,36-50,False
1896,Other,18-25,True
1897,Male,18-25,True
1898,Male,18-25,True
1899,Male,18-25,True
1900,Male,18-25,True
1901,Female,51+,False
1902,Other,18-25,False
1903,Other,51+,True
1904,Other,26-35,True
1905,Male,18-25,True
1906,Female,18-25,False
1907,Other,51+,False
1908,Female,26-35,True
1909,Male,51+,False
1910,Other,51+,True
1911,Female,18-25,False
1912,Male,36-50,False
1913,Female,36-50,True
1914,Other,51+,False
1915,Other,18-25,False
1916,Male,26-35,True
1917,Male,36-50,False
1918,Male,26-35,True
1919,Female,36-50,False
1920,Female,18-25,True
1921,Female,51+,True
1922,Male,26-35,False
1923,Other,26-35,False
1924,Other,51+,True
1925,Female,26-35,False
1926,Female,36-50,False
1927,Other,51+,False
1928,Other,36-50,True
1929,Female,36-50,True
1930,Female,18-25,True
1931,Other,36-50,False
1932,Male,18-25,False
1933,Female,26-35,True
1934,Other,26-35,True
1935,Other,18-25,False
1936,Other,36-50,False
1937,Other,51+,False
1938,Male,51+,False
1939,Other,18-25,True
1940,Female,26-35,False
1941,Male,26-35,False
1942,Other,51+,True
1943,Male,18-25,True
1944,Female,51+,False
1945,Other,36-50,True
1946,Female,36-50,False
1947,Other,18-25,False
1948,Other,18-25,True
1949,Other,36-50,True
1950,Other,26-35,False
1951,Other,18-25,True
1952,Male,36-50,False
1953,Other,36-50,False
1954,Other,26-35,False
1955,Male,26-35,True
1956,Male,26-35,False
1957,Male,26-35,False
1958,Male,51+,False
1959,Male,26-35,True
1960,Male,51+,False
1961,Other,18-25,False
1962,Other,36-50,False
1963,Female,51+,True
1964,Other,18-25,False
1965,Other,18-25,False
1966,Male,51+,True
1967,Male,18-25,True
1968,Other,18-25,False
1969,Female,51+,False
1970,Male,18-25,False
1971,Other,26-35,True
1972,Other,26-35,True
1973,Female,36-50,False
1974,Female,18-25,True
1975,Male,36-50,False
1976,Female,26-35,False
1977,Other,26-35,True
1978,Other,26-35,False
1979,Female,18-25,True
1980,Female,18-25,True
1981,Female,26-35,False
1982,Female,36-50,True
1983,Male,36-50,False
1984,Female,51+,True
1985,Male,26-35,False
1986,Other,36-50,False
1987,Female,26-35,False
1988,Male,36-50,True
1989,Female,51+,False
1990,Other,51+,True
1991,Other,26-35,True
1992,Other,36-50,True
1993,Female,18-25,True
1994,Female,51+,True
1995,Male,26-35,False
1996,Other,26-35,True
1997,Female,36-50,False
1998,Other,26-35,False
1999,Other,51+,True
2000,Male,26-35,False
2001,Male,26-35,False
2002,Male,18-25,True
2003,Male,18-25,False
2004,Other,51+,True
2005,Male,36-50,True
2006,Male,18-25,True
2007,Male,36-50,False
2008,Male,51+,False
2009,Other,18-25,False
2010,Male,36-50,False
2011,Other,18-25,True
2012,Female,51+,True
2013,Other,51+,False
2014,Other,18-25,True
2015,Male,36-50,False
2016,Female,26-35,True
2017,Female,26-35,True
2018,Female,18-25,True
2019,Female,36-50,True
2020,Other,26-35,True
2021,Female,51+,False
2022,Other,36-50,False
2023,Other,26-35,True
2024,Other,36-50,False
2025,Female,18-25,True
2026,Male,36-50,True
2027,Male,26-35,True
2028,Female,18-25,True
2029,Male,36-50,False
2030,Male,51+,True
2031,Other,26-35,False
2032,Other,18-25,True
2033,Female,36-50,True
2034,Female,51+,False
2035,Male,26-35,True
2036,Other,51+,True
2037,Female,36-50,False
2038,Female,36-50,False
2039,Female,18-25,False
2040,Female,51+,True
2041,Female,18-25,True
2042,Female,26-35,False
2043,Male,18-25,False
2044,Other,26-35,True
2045,Other,36-50,True
2046,Female,36-50,False
2047,Other,51+,False
2048,Other,26-35,False
2049,Other,36-50,False
2050,Female,51+,True
2051,Female,51+,True
2052,Other,18-25,True
2053,Other,51+,True
2054,Female,36-50,False
2055,Male,18-25,True
2056,Other,26-35,False
2057,Male,26-35,True
2058,Other,36-50,True
2059,Male,36-50,True
2060,Male,18-25,False
2061,Male,18-25,True
2062,Female,36-50,False
2063,Male,36-50,False
2064,Male,26-35,True
2065,Male,26-35,False
2066,Other,26-35,True
2067,Male,36-50,False
2068,Other,51+,True
2069,Male,36-50,False
2070,Male,36-50,False
2071,Female,26-35,True
2072,Other,36-50,True
2073,Male,18-25,True
2074,Other,36-50,True
2075,Other,36-50,False
2076,Female,36-50,False
2077,Female,36-50,False
2078,Female,51+,False
2079,Female,36-50,True
2080,Female,18-25,False
2081,Female,18-25,True
2082,Female,36-50,False
2083,Female,26-35,True
2084,Male,51+,True
2085,Other,36-50,True
2086,Female,36-50,True
2087,Female,36-50,True
2088,Other,26-35,False
2089,Male,26-35,True
2090,Other,26-35,False
2091,Other,51+,False
2092,Female,18-25,True
2093,Other,51+,False
2094,Other,26-35,False
2095,Female,18-25,False
2096,Female,18-25,True
2097,Female,26-35,True
2098,Female,26-35,True
2099,Other,51+,True
2100,Other,26-35,False
2101,Male,18-25,False
2102,Male,36-50,False
2103,Other,26-35,False
2104,Male,26-35,False
2105,Other,51+,False
2106,Male,51+,True
2107,Female,26-35,False
2108,Male,18-25,False
2109,Female,18-25,False
2110,Female,36-50,True
2111,Female,26-35,False
2112,Female,51+,False
2113,Male,18-25,True
2114,Other,36-50,False
2115,Female,26-35,True
2116,Male,18-25,True
2117,Female,26-35,False
2118,Male,26-35,False
2119,Male,18-25,True
2120,Male,18-25,False
2121,Other,18-25,False
2122,Male,26-35,True
2123,Male,26-35,True
2124,Other,36-50,False
2125,Other,51+,True
2126,Male,26-35,False
2127,Other,51+,False
2128,Female,18-25,False
2129,Female,26-35,False
2130,Other,36-50,True
2131,Other,36-50,False
2132,Male,51+,True
2133,Other,18-25,False
2134,Male,51+,False
2135,Female,18-25,True
2136,Other,36-50,False
2137,Male,51+,True
2138,Male,36-50,True
2139,Female,36-50,False
2140,Other,18-25,False
2141,Female,51+,False
2142,Male,51+,False
2143,Male,36-50,True
2144,Other,36-50,False
2145,Male,18-25,False
2146,Other,26-35,False
2147,Female,26-35,False
2148,Other,36-50,False
2149,Other,26-35,True
2150,Male,26-35,False
2151,Male,26-35,True
2152,Other,26-35,False
2153,Male,36-50,False
2154,Male,26-35,False
2155,Male,26-35,True
2156,Other,18-25,False
2157,Male,36-50,True
2158,Other,51+,True
2159,Male,51+,False
2160,Female,18-25,True
2161,Male,18-25,False
2162,Male,36-50,False
2163,Other,51+,True
2164,Other,26-35,False
2165,Male,18-25,False
2166,Female,51+,True
2167,Male,36-50,True
2168,Male,26-35,True
2169,Female,36-50,True
2170,Other,18-25,True
2171,Male,51+,True
2172,Other,51+,False
2173,Other,51+,True
2174,Female,51+,True
2175,Female,26-35,False
2176,Other,26-35,False
2177,Male,36-50,True
2178,Other,26-35,True
2179,Male,18-25,False
2180,Male,18-25,True
2181,Female,51+,True
2182,Male,18-25,False
2183,Male,36-50,True
2184,Other,26-35,False
2185,Female,26-35,True
2186,Male,26-35,False
2187,Male,18-25,False
2188,Female,26-35,False
2189,Other,51+,True
2190,Female,51+,False
2191,Female,51+,True
2192,Male,18-25,False
2193,Male,26-35,False
2194,Other,18-25,False
2195,Male,26-35,True
2196,Male,36-50,True
2197,Female,36-50,False
2198,Male,18-25,True
2199,Other,51+,True
2200,Female,18-25,True
2201,Other,51+,False
2202,Female,26-35,True
2203,Male,51+,False
2204,Female,51+,False
2205,Female,26-35,False
2206,Male,36-50,True
2207,Male,26-35,False
2208,Other,18-25,True
2209,Other,18-25,True
2210,Male,18-25,False
2211,Male,18-25,False
2212,Male,18-25,False
2213,Female,36-50,True
2214,Female,36-50,True
2215,Female,51+,False
2216,Male,18-25,False
2217,Other,26-35,True
2218,Male,18-25,True
2219,Female,36-50,False
2220,Female,18-25,True
2221,Male,36-50,True
2222,Male,51+,True
2223,Female,51+,True
2224,Female,51+,True
2225,Female,36-50,True
2226,Male,18-25,False
2227,Female,18-25,True
2228,Female,26-35,False
2229,Other,36-50,False
2230,Male,26-35,True
2231,Other,51+,False
2232,Other,18-25,False
2233,Female,36-50,False
2234,Male,26-35,True
2235,Female,26-35,False
2236,Male,26-35,True
2237,Other,18-25,False
2238,Male,18-25,False
2239,Female,18-25,False
2240,Female,36-50,False
2241,Female,18-25,True
2242,Male,36-50,False
2243,Other,26-35,False
2244,Other,26-35,True
2245,Male,51+,True
2246,Female,18-25,True
2247,Other,26-35,False
2248,Female,18-25,True
2249,Male,36-50,True
2250,Female,26-35,True
2251,Other,18-25,True
2252,Other,26-35,True
2253,Female,26-35,True
2254,Male,18-25,False
2255,Female,26-35,True
2256,Male,26-35,False
2257,Female,26-35,True
2258,Other,26-35,True
2259,Male,36-50,True
2260,Male,26-35,False
2261,Male,51+,True
2262,Other,26-35,True
2263,Female,18-25,True
2264,Other,51+,True
2265,Male,36-50,False
2266,Female,51+,False
2267,Other,51+,False
2268,Male,51+,False
2269,Male,18-25,False
2270,Other,18-25,True
2271,Other,18-25,True
2272,Other,36-50,True
2273,Male,18-25,False
2274,Other,18-25,True
2275,Male,51+,False
2276,Other,18-25,True
2277,Male,26-35,False
2278,Male,18-25,True
2279,Female,36-50,True
2280,Other,36-50,True
2281,Other,26-35,True
2282,Male,36-50,False
2283,Male,36-50,True
2284,Male,51+,True
2285,Female,26-35,True
2286,Female,51+,False
2287,Male,51+,True
2288,Other,18-25,True
2289,Other,26-35,True
2290,Female,18-25,True
2291,Female,18-25,True
2292,Male,51+,False
2293,Other,36-50,False
2294,Male,26-35,False
2295,Female,36-50,True
2296,Other,51+,False
2297,Other,51+,True
2298,Female,51+,True
2299,Male,51+,True
2300,Male,51+,True
2301,Other,51+,False
2302,Female,36-50,False
2303,Other,18-25,False
2304,Female,36-50,True
2305,Male,26-35,False
2306,Female,36-50,False
2307,Male,51+,True
2308,Female,36-50,False
2309,Other,18-25,True
2310,Male,26-35,False
2311,Other,36-50,False
2312,Other,18-25,False
2313,Male,36-50,True
2314,Male,26-35,False
2315,Other,36-50,False
2316,Other,51+,False
2317,Other,36-50,False
2318,Other,18-25,True
2319,Male,36-50,True
2320,Male,18-25,False
2321,Other,26-35,False
2322,Female,36-50,False
2323,Female,26-35,True
2324,Male,26-35,False
2325,Other,36-50,False
2326,Other,18-25,True
2327,Male,26-35,True
2328,Female,26-35,True
2329,Female,36-50,False
2330,Female,36-50,True
2331,Male,36-50,True
2332,Female,36-50,False
2333,Male,36-50,True
2334,Male,51+,False
2335,Other,36-50,False
2336,Female,18-25,True
2337,Male,26-35,False
2338,Female,18-25,True
2339,Female,18-25,True
2340,Other,51+,True
2341,Female,36-50,False
2342,Other,26-35,True
2343,Male,18-25,False
2344,Female,36-50,False
2345,Male,36-50,False
2346,Female,51+,True
2347,Male,51+,False
2348,Female,51+,False
2349,Female,26-35,True
2350,Female,18-25,True
2351,Female,51+,False
2352,Female,51+,False
2353,Female,51+,True
2354,Female,18-25,False
2355,Female,18-25,False
2356,Female,51+,False
2357,Male,51+,False
2358,Other,36-50,True
2359,Female,51+,False
2360,Other,26-35,True
2361,Female,26-35,False
2362,Female,51+,True
2363,Male,18-25,False
2364,Male,36-50,True
2365,Other,18-25,False
2366,Male,51+,True
2367,Male,26-35,False
2368,Other,36-50,False
2369,Male,18-25,True
2370,Female,18-25,True
2371,Other,51+,True
2372,Other,36-50,True
2373,Female,26-35,True
2374,Male,51+,False
2375,Other,36-50,True
2376,Other,18-25,True
2377,Female,51+,False
2378,Female,18-25,True
2379,Male,18-25,True
2380,Other,51+,True
2381,Male,51+,False
2382,Male,51+,True
2383,Female,51+,False
2384,Other,51+,False
2385,Other,18-25,True
2386,Other,26-35,False
2387,Female,26-35,True
2388,Female,51+,True
2389,Female,18-25,True
2390,Female,26-35,True
2391,Female,26-35,True
2392,Other,26-35,False
2393,Male,18-25,False
2394,Other,51+,False
2395,Male,51+,False
2396,Female,51+,True
2397,Male,36-50,True
2398,Other,36-50,False
2399,Other,36-50,True
2400,Male,18-25,False
2401,Female,26-35,False
2402,Female,26-35,False
2403,Other,18-25,False
2404,Male,18-25,True
2405,Female,51+,True
2406,Female,51+,False
2407,Other,36-50,False
2408,Female,36-50,False
2409,Male,18-25,False
2410,Other,36-50,False
2411,Other,26-35,True
2412,Male,18-25,False
2413,Other,18-25,False
2414,Female,26-35,True
2415,Female,51+,True
2416,Male,51+,True
2417,Female,26-35,True
2418,Male,26-35,True
2419,Male,36-50,True
2420,Female,18-25,True
2421,Male,36-50,True
2422,Female,26-35,True
2423,Other,36-50,False
2424,Other,26-35,True
2425,Male,36-50,False
2426,Female,36-50,False
2427,Female,51+,False
2428,Other,26-35,False
2429,Other,36-50,False
2430,Female,18-25,False
2431,Male,36-50,False
2432,Other,36-50,False
2433,Male,18-25,True
2434,Male,26-35,False
2435,Other,51+,False
2436,Male,51+,False
2437,Male,51+,False
2438,Female,18-25,True
2439,Male,36-50,False
2440,Female,26-35,True
2441,Other,36-50,True
2442,Other,51+,False
2443,Female,36-50,False
2444,Other,18-25,True
2445,Male,18-25,False
2446,Male,26-35,False
2447,Male,26-35,True
2448,Other,51+,True
2449,Male,26-35,False
2450,Other,36-50,False
2451,Male,18-25,False
2452,Female,18-25,True
2453,Other,18-25,False
2454,Other,26-35,True
2455,Male,18-25,True
2456,Other,18-25,False
2457,Other,18-25,True
2458,Female,51+,False
2459,Female,51+,False
2460,Male,26-35,True
